epoch,lr-AdamW,step,train_acc_top1_epoch,train_acc_top1_step,train_acc_top5_epoch,train_acc_top5_step,train_loss_epoch,train_loss_step,train_mean_pos_epoch,train_mean_pos_step,val_acc_top1,val_acc_top5,val_loss_epoch,val_loss_step,val_mean_pos
24,,8799,0.8341259360313416,,0.9604760408401489,,0.6465499997138977,,1.7730399370193481,,,,,,
,0.0003307091636219229,8800,,,,,,,,,,,,,
25,,8809,,0.80859375,,0.96484375,,0.7393293976783752,,1.8984375,,,,,
25,,8819,,0.828125,,0.96875,,0.6157292127609253,,1.4296875,,,,,
25,,8829,,0.76953125,,0.93359375,,0.9073654413223267,,2.2421875,,,,,
25,,8839,,0.80078125,,0.8984375,,0.9477111101150513,,2.46484375,,,,,
25,,8849,,0.80078125,,0.94140625,,0.7287647724151611,,1.69921875,,,,,
25,,8859,,0.8125,,0.95703125,,0.7203991413116455,,1.609375,,,,,
25,,8869,,0.86328125,,0.96484375,,0.572161078453064,,1.515625,,,,,
25,,8879,,0.78515625,,0.9453125,,0.84080970287323,,1.8203125,,,,,
25,,8889,,0.7421875,,0.921875,,1.0133975744247437,,2.4296875,,,,,
25,,8899,,0.8046875,,0.96484375,,0.7065969705581665,,1.63671875,,,,,
25,,8909,,0.828125,,0.94140625,,0.7561458349227905,,1.66015625,,,,,
25,,8919,,0.734375,,0.91796875,,0.9871189594268799,,2.0859375,,,,,
25,,8929,,0.73046875,,0.90234375,,1.0052063465118408,,2.28125,,,,,
25,,8939,,0.8203125,,0.94140625,,0.7882052659988403,,2.0234375,,,,,
25,,8949,,0.90625,,0.984375,,0.49821680784225464,,1.27734375,,,,,
25,,8959,,0.8046875,,0.94921875,,0.7734801769256592,,1.83984375,,,,,
25,,8969,,0.8046875,,0.9453125,,0.7315505146980286,,1.9765625,,,,,
25,,8979,,0.81640625,,0.91796875,,1.0628153085708618,,5.96875,,,,,
25,,8989,,0.81640625,,0.95703125,,0.7082526683807373,,1.70703125,,,,,
25,,8999,,0.7890625,,0.94921875,,0.7657449245452881,,1.70703125,,,,,
25,,9009,,0.81640625,,0.93359375,,0.7706409096717834,,1.8515625,,,,,
25,,9019,,0.78125,,0.9375,,0.7841190099716187,,1.8515625,,,,,
25,,9029,,0.77734375,,0.93359375,,0.9042683839797974,,2.04296875,,,,,
25,,9039,,0.81640625,,0.97265625,,0.6683540344238281,,1.56640625,,,,,
25,,9049,,0.87890625,,0.95703125,,0.5358543395996094,,1.484375,,,,,
25,,9059,,0.83203125,,0.98046875,,0.5826599597930908,,1.44921875,,,,,
25,,9069,,0.80078125,,0.94921875,,0.7585880756378174,,1.67578125,,,,,
25,,9079,,0.78515625,,0.94140625,,0.8290418386459351,,1.94921875,,,,,
25,,9089,,0.80859375,,0.96875,,0.789807915687561,,1.71484375,,,,,
25,,9099,,0.7265625,,0.91015625,,1.0128915309906006,,3.15625,,,,,
25,,9109,,0.8125,,0.9296875,,0.7823948860168457,,2.18359375,,,,,
25,,9119,,0.80078125,,0.95703125,,0.7003440856933594,,1.70703125,,,,,
25,,9129,,0.80859375,,0.953125,,0.7180980443954468,,1.8125,,,,,
25,,9139,,0.8046875,,0.94921875,,0.7682788372039795,,1.6796875,,,,,
25,,9149,,0.74609375,,0.94921875,,0.9704423546791077,,2.32421875,,,,,
,,316,,,,,,,,,,,,0.8971475958824158,
,,317,,,,,,,,,,,,1.0209593772888184,
,,318,,,,,,,,,,,,0.7843908667564392,
,,319,,,,,,,,,,,,1.0301519632339478,
,,320,,,,,,,,,,,,0.7659975290298462,
,,321,,,,,,,,,,,,1.0735187530517578,
,,322,,,,,,,,,,,,0.7851570844650269,
,,323,,,,,,,,,,,,0.6746116876602173,
,,324,,,,,,,,,,,,0.758394718170166,
,,325,,,,,,,,,,,,0.7715429663658142,
,,326,,,,,,,,,,,,0.7886676788330078,
,,327,,,,,,,,,,,,0.9616385698318481,
,,328,,,,,,,,,,,,0.9852444529533386,
,,329,,,,,,,,,,,,0.811417818069458,
,,330,,,,,,,,,,,,0.8791171312332153,
,,331,,,,,,,,,,,,0.9487578868865967,
,,332,,,,,,,,,,,,0.864223837852478,
,,333,,,,,,,,,,,,1.221308708190918,
,,334,,,,,,,,,,,,1.010071873664856,
,,335,,,,,,,,,,,,0.8191927671432495,
,,336,,,,,,,,,,,,0.9898392558097839,
,,337,,,,,,,,,,,,1.0546942949295044,
,,338,,,,,,,,,,,,0.8660193681716919,
,,339,,,,,,,,,,,,0.8739650249481201,
,,340,,,,,,,,,,,,0.7413765788078308,
,,341,,,,,,,,,,,,0.6979414224624634,
,,342,,,,,,,,,,,,0.9281659722328186,
,,343,,,,,,,,,,,,1.0939234495162964,
,,344,,,,,,,,,,,,0.8704131841659546,
,,345,,,,,,,,,,,,0.9723870754241943,
,,346,,,,,,,,,,,,0.867058515548706,
,,347,,,,,,,,,,,,0.8238933086395264,
,,348,,,,,,,,,,,,0.8422667980194092,
,,349,,,,,,,,,,,,0.7050334811210632,
,,350,,,,,,,,,,,,0.7766791582107544,
,,351,,,,,,,,,,,,0.8434746265411377,
,,352,,,,,,,,,,,,0.9313128590583801,
,,353,,,,,,,,,,,,0.9105370044708252,
,,354,,,,,,,,,,,,0.7834298610687256,
,,355,,,,,,,,,,,,0.938101053237915,
,,356,,,,,,,,,,,,1.0214320421218872,
,,357,,,,,,,,,,,,0.8254521489143372,
,,358,,,,,,,,,,,,1.1426498889923096,
,,359,,,,,,,,,,,,0.7434532642364502,
,,360,,,,,,,,,,,,1.0583254098892212,
,,361,,,,,,,,,,,,0.6775023937225342,
,,362,,,,,,,,,,,,1.0275100469589233,
,,363,,,,,,,,,,,,0.8809212446212769,
,,364,,,,,,,,,,,,0.9174802899360657,
,,365,,,,,,,,,,,,1.0568387508392334,
,,366,,,,,,,,,,,,0.7177881002426147,
,,367,,,,,,,,,,,,1.0381972789764404,
,,368,,,,,,,,,,,,0.745881199836731,
,,369,,,,,,,,,,,,0.7304548025131226,
,,370,,,,,,,,,,,,0.9839935302734375,
,,371,,,,,,,,,,,,0.8685318231582642,
,,372,,,,,,,,,,,,1.075875997543335,
,,373,,,,,,,,,,,,0.7692573666572571,
,,374,,,,,,,,,,,,0.951882004737854,
,,375,,,,,,,,,,,,0.9032345414161682,
,,376,,,,,,,,,,,,0.813219428062439,
,,377,,,,,,,,,,,,0.9727421402931213,
,,378,,,,,,,,,,,,0.9079899787902832,
,,379,,,,,,,,,,,,0.8367194533348083,
,,380,,,,,,,,,,,,0.8047082424163818,
,,381,,,,,,,,,,,,0.7095929980278015,
,,382,,,,,,,,,,,,0.8251372575759888,
,,383,,,,,,,,,,,,0.9084453582763672,
,,384,,,,,,,,,,,,0.7394417524337769,
,,385,,,,,,,,,,,,0.8288282155990601,
,,386,,,,,,,,,,,,0.856850266456604,
,,387,,,,,,,,,,,,0.7648824453353882,
,,388,,,,,,,,,,,,0.635505735874176,
,,389,,,,,,,,,,,,0.682793915271759,
,,390,,,,,,,,,,,,0.7380747199058533,
,,391,,,,,,,,,,,,0.6246051788330078,
,,392,,,,,,,,,,,,0.8091418147087097,
,,393,,,,,,,,,,,,0.8431525230407715,
,,394,,,,,,,,,,,,0.1088983416557312,
25,,9151,,,,,,,,,0.7786885499954224,0.9395741820335388,0.8677173852920532,,2.152688980102539
25,,9151,0.7941464185714722,,0.943114161491394,,0.8057923316955566,,2.090165138244629,,,,,,
,0.00039650531233852707,9152,,,,,,,,,,,,,
26,,9159,,0.81640625,,0.94921875,,0.7511836886405945,,1.66015625,,,,,
26,,9169,,0.78515625,,0.95703125,,0.8278780579566956,,2.3515625,,,,,
26,,9179,,0.7890625,,0.96484375,,0.7038449645042419,,1.66015625,,,,,
26,,9189,,0.828125,,0.94921875,,0.6626613140106201,,1.609375,,,,,
26,,9199,,0.76171875,,0.94921875,,0.8459986448287964,,1.984375,,,,,
26,,9209,,0.85546875,,0.98046875,,0.5706741809844971,,1.46484375,,,,,
26,,9219,,0.81640625,,0.953125,,0.7127058506011963,,1.99609375,,,,,
26,,9229,,0.86328125,,0.94140625,,0.6956508159637451,,2.4921875,,,,,
26,,9239,,0.8046875,,0.96484375,,0.6754470467567444,,2.0078125,,,,,
26,,9249,,0.8671875,,0.98046875,,0.5114821195602417,,1.32421875,,,,,
26,,9259,,0.7734375,,0.91796875,,0.8991295099258423,,3.03125,,,,,
26,,9269,,0.8828125,,0.984375,,0.47323930263519287,,1.27734375,,,,,
26,,9279,,0.796875,,0.97265625,,0.6632910966873169,,1.7265625,,,,,
26,,9289,,0.87109375,,0.953125,,0.5588183403015137,,1.6328125,,,,,
26,,9299,,0.8515625,,0.97265625,,0.5765478014945984,,1.515625,,,,,
26,,9309,,0.84765625,,0.97265625,,0.582724928855896,,1.515625,,,,,
26,,9319,,0.90234375,,0.9921875,,0.4150974452495575,,1.1796875,,,,,
26,,9329,,0.83203125,,0.98046875,,0.5787431001663208,,1.47265625,,,,,
26,,9339,,0.81640625,,0.96484375,,0.717621922492981,,1.703125,,,,,
26,,9349,,0.875,,0.97265625,,0.4519399404525757,,1.34375,,,,,
26,,9359,,0.84765625,,0.96484375,,0.5818444490432739,,1.71875,,,,,
26,,9369,,0.83984375,,0.96484375,,0.568464457988739,,1.453125,,,,,
26,,9379,,0.78515625,,0.96875,,0.6882051229476929,,1.51171875,,,,,
26,,9389,,0.8203125,,0.953125,,0.6313155889511108,,1.56640625,,,,,
26,,9399,,0.8671875,,0.96484375,,0.5335453748703003,,1.55078125,,,,,
26,,9409,,0.90234375,,0.96875,,0.4573841094970703,,1.3984375,,,,,
26,,9419,,0.84765625,,0.9609375,,0.5794129371643066,,1.6796875,,,,,
26,,9429,,0.90625,,0.9765625,,0.4545673429965973,,1.421875,,,,,
26,,9439,,0.83984375,,0.94140625,,0.6334486603736877,,1.72265625,,,,,
26,,9449,,0.89453125,,0.98046875,,0.41014254093170166,,1.69140625,,,,,
26,,9459,,0.83984375,,0.97265625,,0.5921361446380615,,1.44140625,,,,,
26,,9469,,0.87890625,,0.97265625,,0.5938798785209656,,2.9375,,,,,
26,,9479,,0.84375,,0.9453125,,0.7191770076751709,,2.14453125,,,,,
26,,9489,,0.890625,,0.98828125,,0.44809308648109436,,1.234375,,,,,
26,,9499,,0.81640625,,0.953125,,0.6436480283737183,,1.5859375,,,,,
,,395,,,,,,,,,,,,1.0693343877792358,
,,396,,,,,,,,,,,,0.8642991781234741,
,,397,,,,,,,,,,,,1.0755436420440674,
,,398,,,,,,,,,,,,0.655626118183136,
,,399,,,,,,,,,,,,0.5632200837135315,
,,400,,,,,,,,,,,,1.501716136932373,
,,401,,,,,,,,,,,,1.0934991836547852,
,,402,,,,,,,,,,,,0.8256736993789673,
,,403,,,,,,,,,,,,0.9907393455505371,
,,404,,,,,,,,,,,,1.114206075668335,
,,405,,,,,,,,,,,,1.0147511959075928,
,,406,,,,,,,,,,,,1.0432376861572266,
,,407,,,,,,,,,,,,1.3001935482025146,
,,408,,,,,,,,,,,,0.9272623062133789,
,,409,,,,,,,,,,,,0.9371166825294495,
,,410,,,,,,,,,,,,1.0404918193817139,
,,411,,,,,,,,,,,,1.101378083229065,
,,412,,,,,,,,,,,,1.4825596809387207,
,,413,,,,,,,,,,,,1.1276530027389526,
,,414,,,,,,,,,,,,0.9626299142837524,
,,415,,,,,,,,,,,,0.7931333780288696,
,,416,,,,,,,,,,,,1.0406492948532104,
,,417,,,,,,,,,,,,1.1031272411346436,
,,418,,,,,,,,,,,,0.9452984929084778,
,,419,,,,,,,,,,,,1.2369532585144043,
,,420,,,,,,,,,,,,0.7889665961265564,
,,421,,,,,,,,,,,,0.6573880910873413,
,,422,,,,,,,,,,,,0.7723025679588318,
,,423,,,,,,,,,,,,0.7526571750640869,
,,424,,,,,,,,,,,,0.8168203830718994,
,,425,,,,,,,,,,,,0.7298758029937744,
,,426,,,,,,,,,,,,0.8167820572853088,
,,427,,,,,,,,,,,,1.1232616901397705,
,,428,,,,,,,,,,,,0.6830728054046631,
,,429,,,,,,,,,,,,0.9670647382736206,
,,430,,,,,,,,,,,,0.8963651657104492,
,,431,,,,,,,,,,,,0.8980824947357178,
,,432,,,,,,,,,,,,1.0746829509735107,
,,433,,,,,,,,,,,,0.9927415251731873,
,,434,,,,,,,,,,,,1.0458745956420898,
,,435,,,,,,,,,,,,0.8431290984153748,
,,436,,,,,,,,,,,,0.7609032392501831,
,,437,,,,,,,,,,,,1.1556607484817505,
,,438,,,,,,,,,,,,0.9061816334724426,
,,439,,,,,,,,,,,,1.0041217803955078,
,,440,,,,,,,,,,,,1.042976975440979,
,,441,,,,,,,,,,,,0.7498363852500916,
,,442,,,,,,,,,,,,1.1471383571624756,
,,443,,,,,,,,,,,,0.6495019197463989,
,,444,,,,,,,,,,,,1.2258402109146118,
,,445,,,,,,,,,,,,1.047018051147461,
,,446,,,,,,,,,,,,0.9543405175209045,
,,447,,,,,,,,,,,,0.38739365339279175,
,,448,,,,,,,,,,,,1.2520521879196167,
,,449,,,,,,,,,,,,0.8181184530258179,
,,450,,,,,,,,,,,,0.7766806483268738,
,,451,,,,,,,,,,,,1.3831892013549805,
,,452,,,,,,,,,,,,0.7132735848426819,
,,453,,,,,,,,,,,,0.7060801982879639,
,,454,,,,,,,,,,,,1.1038589477539062,
,,455,,,,,,,,,,,,1.024631381034851,
,,456,,,,,,,,,,,,1.0246225595474243,
,,457,,,,,,,,,,,,1.1671218872070312,
,,458,,,,,,,,,,,,1.2615940570831299,
,,459,,,,,,,,,,,,0.7414718270301819,
,,460,,,,,,,,,,,,0.741513192653656,
,,461,,,,,,,,,,,,0.8448870778083801,
,,462,,,,,,,,,,,,1.0811785459518433,
,,463,,,,,,,,,,,,0.9480048418045044,
,,464,,,,,,,,,,,,0.7211798429489136,
,,465,,,,,,,,,,,,0.9896782636642456,
,,466,,,,,,,,,,,,0.6104832887649536,
,,467,,,,,,,,,,,,0.7588183283805847,
,,468,,,,,,,,,,,,0.996243953704834,
,,469,,,,,,,,,,,,0.6018252968788147,
,,470,,,,,,,,,,,,1.016232967376709,
,,471,,,,,,,,,,,,1.163780927658081,
,,472,,,,,,,,,,,,1.0190532207489014,
,,473,,,,,,,,,,,,0.09823620319366455,
26,,9503,,,,,,,,,0.8182727098464966,0.9343762397766113,0.9491396546363831,,4.3965911865234375
26,,9503,0.8360982537269592,,0.9611982703208923,,0.6391032934188843,,1.7635005712509155,,,,,,
,1.007737362559153e-05,9504,,,,,,,,,,,,,
27,,9509,,0.8671875,,0.9765625,,0.5130237936973572,,1.42578125,,,,,
27,,9519,,0.85546875,,0.94921875,,0.6062955260276794,,1.89453125,,,,,
27,,9529,,0.8828125,,0.96875,,0.4739078879356384,,1.4140625,,,,,
27,,9539,,0.84375,,0.94921875,,0.6389937400817871,,1.99609375,,,,,
27,,9549,,0.90234375,,0.9765625,,0.4678594768047333,,1.453125,,,,,
27,,9559,,0.84375,,0.92578125,,0.7687430381774902,,2.4140625,,,,,
27,,9569,,0.859375,,0.9765625,,0.5377527475357056,,1.40625,,,,,
27,,9579,,0.8125,,0.9375,,0.7489136457443237,,1.9375,,,,,
27,,9589,,0.87109375,,0.97265625,,0.5544177293777466,,1.5703125,,,,,
27,,9599,,0.84765625,,0.9921875,,0.4974108338356018,,1.2890625,,,,,
27,,9609,,0.8125,,0.97265625,,0.7273269891738892,,3.04296875,,,,,
27,,9619,,0.8984375,,0.9921875,,0.3736788034439087,,1.21875,,,,,
27,,9629,,0.80859375,,0.96875,,0.6932584643363953,,1.6015625,,,,,
27,,9639,,0.82421875,,0.96875,,0.6345851421356201,,1.51953125,,,,,
27,,9649,,0.86328125,,0.94140625,,0.6706489324569702,,2.00390625,,,,,
27,,9659,,0.859375,,0.97265625,,0.5667979717254639,,1.41796875,,,,,
27,,9669,,0.796875,,0.92578125,,0.7811446189880371,,2.25,,,,,
27,,9679,,0.87109375,,0.98046875,,0.5206282138824463,,1.79296875,,,,,
27,,9689,,0.83203125,,0.9765625,,0.5831030607223511,,1.48046875,,,,,
27,,9699,,0.8671875,,0.96484375,,0.502636194229126,,1.49609375,,,,,
27,,9709,,0.8203125,,0.96875,,0.6436563730239868,,1.6015625,,,,,
27,,9719,,0.859375,,0.9921875,,0.45141178369522095,,1.26953125,,,,,
27,,9729,,0.875,,0.96484375,,0.5514693260192871,,1.5390625,,,,,
27,,9739,,0.87109375,,0.984375,,0.5242462754249573,,1.31640625,,,,,
27,,9749,,0.8203125,,0.95703125,,0.6662636995315552,,1.609375,,,,,
27,,9759,,0.83984375,,0.95703125,,0.6480610966682434,,1.57421875,,,,,
27,,9769,,0.8515625,,0.96484375,,0.568934440612793,,1.90625,,,,,
27,,9779,,0.8125,,0.9765625,,0.6949558258056641,,1.43359375,,,,,
27,,9789,,0.80859375,,0.91015625,,0.9263643026351929,,4.18359375,,,,,
27,,9799,,0.8359375,,0.96875,,0.6432991027832031,,2.03515625,,,,,
27,,9809,,0.8515625,,0.94921875,,0.6286336183547974,,1.609375,,,,,
27,,9819,,0.77734375,,0.94921875,,0.8019907474517822,,2.12109375,,,,,
27,,9829,,0.82421875,,0.96875,,0.6866196990013123,,2.81640625,,,,,
27,,9839,,0.81640625,,0.96875,,0.6620107293128967,,1.546875,,,,,
27,,9849,,0.875,,0.97265625,,0.5682008266448975,,1.34765625,,,,,
,,474,,,,,,,,,,,,0.7442052364349365,
,,475,,,,,,,,,,,,0.8903379440307617,
,,476,,,,,,,,,,,,0.773374080657959,
,,477,,,,,,,,,,,,0.8923179507255554,
,,478,,,,,,,,,,,,0.7133473753929138,
,,479,,,,,,,,,,,,0.826549768447876,
,,480,,,,,,,,,,,,0.8025177717208862,
,,481,,,,,,,,,,,,0.7742992639541626,
,,482,,,,,,,,,,,,0.6704609990119934,
,,483,,,,,,,,,,,,0.9273856282234192,
,,484,,,,,,,,,,,,0.9450287818908691,
,,485,,,,,,,,,,,,0.7855806350708008,
,,486,,,,,,,,,,,,0.749021053314209,
,,487,,,,,,,,,,,,0.7466474771499634,
,,488,,,,,,,,,,,,0.7693243622779846,
,,489,,,,,,,,,,,,0.6919810771942139,
,,490,,,,,,,,,,,,0.6798957586288452,
,,491,,,,,,,,,,,,1.1130682229995728,
,,492,,,,,,,,,,,,0.9584794044494629,
,,493,,,,,,,,,,,,0.911481499671936,
,,494,,,,,,,,,,,,0.8020464181900024,
,,495,,,,,,,,,,,,0.9028646945953369,
,,496,,,,,,,,,,,,0.8324594497680664,
,,497,,,,,,,,,,,,0.6373140811920166,
,,498,,,,,,,,,,,,0.8918057084083557,
,,499,,,,,,,,,,,,0.9463313817977905,
,,500,,,,,,,,,,,,0.7906572222709656,
,,501,,,,,,,,,,,,0.754675030708313,
,,502,,,,,,,,,,,,0.9252809882164001,
,,503,,,,,,,,,,,,1.1680258512496948,
,,504,,,,,,,,,,,,0.8401099443435669,
,,505,,,,,,,,,,,,1.0121347904205322,
,,506,,,,,,,,,,,,0.8163357973098755,
,,507,,,,,,,,,,,,0.867959201335907,
,,508,,,,,,,,,,,,0.8729265928268433,
,,509,,,,,,,,,,,,0.8025791645050049,
,,510,,,,,,,,,,,,0.7812245488166809,
,,511,,,,,,,,,,,,0.9129306077957153,
,,512,,,,,,,,,,,,0.6054729223251343,
,,513,,,,,,,,,,,,0.7529398798942566,
,,514,,,,,,,,,,,,0.9546633362770081,
,,515,,,,,,,,,,,,0.9977483749389648,
,,516,,,,,,,,,,,,0.7255244255065918,
,,517,,,,,,,,,,,,0.7021167874336243,
,,518,,,,,,,,,,,,1.0035374164581299,
,,519,,,,,,,,,,,,0.7789484858512878,
,,520,,,,,,,,,,,,0.9130905866622925,
,,521,,,,,,,,,,,,0.8356945514678955,
,,522,,,,,,,,,,,,0.7059526443481445,
,,523,,,,,,,,,,,,0.7531620264053345,
,,524,,,,,,,,,,,,0.804404616355896,
,,525,,,,,,,,,,,,0.8350187540054321,
,,526,,,,,,,,,,,,0.7034298777580261,
,,527,,,,,,,,,,,,0.8059988617897034,
,,528,,,,,,,,,,,,0.8668628931045532,
,,529,,,,,,,,,,,,0.7295528650283813,
,,530,,,,,,,,,,,,0.8555186986923218,
,,531,,,,,,,,,,,,0.7839329242706299,
,,532,,,,,,,,,,,,0.9044738411903381,
,,533,,,,,,,,,,,,0.8454711437225342,
,,534,,,,,,,,,,,,0.9803441762924194,
,,535,,,,,,,,,,,,0.9282189011573792,
,,536,,,,,,,,,,,,0.961553692817688,
,,537,,,,,,,,,,,,0.8168678283691406,
,,538,,,,,,,,,,,,0.8315685987472534,
,,539,,,,,,,,,,,,0.8686980605125427,
,,540,,,,,,,,,,,,0.8668615818023682,
,,541,,,,,,,,,,,,0.9114589095115662,
,,542,,,,,,,,,,,,0.6598681211471558,
,,543,,,,,,,,,,,,0.7286981344223022,
,,544,,,,,,,,,,,,0.7550767660140991,
,,545,,,,,,,,,,,,1.0602195262908936,
,,546,,,,,,,,,,,,0.8615317344665527,
,,547,,,,,,,,,,,,1.1236693859100342,
,,548,,,,,,,,,,,,0.6531491279602051,
,,549,,,,,,,,,,,,0.5057359933853149,
,,550,,,,,,,,,,,,0.8940067887306213,
,,551,,,,,,,,,,,,0.7413667440414429,
,,552,,,,,,,,,,,,0.03868898004293442,
27,,9855,,,,,,,,,0.7851859331130981,0.941323459148407,0.8309177160263062,,2.12380051612854
27,,9855,0.8454931378364563,,0.9641261696815491,,0.6067733764648438,,1.7136706113815308,,,,,,
,0.00040637560520720797,9856,,,,,,,,,,,,,
28,,9859,,0.77734375,,0.96875,,0.7518296241760254,,2.21484375,,,,,
28,,9869,,0.8046875,,0.9375,,0.8527346849441528,,2.7578125,,,,,
28,,9879,,0.765625,,0.94921875,,0.7752138376235962,,1.66796875,,,,,
28,,9889,,0.8046875,,0.95703125,,0.7226817607879639,,1.94921875,,,,,
28,,9899,,0.8359375,,0.9453125,,0.6931095719337463,,1.83203125,,,,,
28,,9909,,0.828125,,0.953125,,0.6546922922134399,,1.703125,,,,,
28,,9919,,0.8828125,,0.98828125,,0.47190776467323303,,1.42578125,,,,,
28,,9929,,0.78125,,0.95703125,,0.8107032775878906,,1.7109375,,,,,
28,,9939,,0.765625,,0.953125,,0.8002057075500488,,1.82421875,,,,,
28,,9949,,0.8203125,,0.9375,,0.7613433003425598,,2.44921875,,,,,
28,,9959,,0.83203125,,0.9296875,,0.7566336393356323,,1.921875,,,,,
28,,9969,,0.75390625,,0.93359375,,0.962849497795105,,2.49609375,,,,,
28,,9979,,0.80078125,,0.9453125,,0.8420264720916748,,2.08984375,,,,,
28,,9989,,0.86328125,,0.94921875,,0.6142967939376831,,1.86328125,,,,,
28,,9999,,0.828125,,0.95703125,,0.720230221748352,,1.78515625,,,,,
28,,10009,,0.765625,,0.94140625,,0.8579896688461304,,1.83984375,,,,,
28,,10019,,0.80859375,,0.9453125,,0.8362486362457275,,4.45703125,,,,,
28,,10029,,0.765625,,0.93359375,,0.9053575396537781,,2.1328125,,,,,
28,,10039,,0.83203125,,0.94140625,,0.7571262717247009,,1.953125,,,,,
28,,10049,,0.78515625,,0.91015625,,0.9768624305725098,,3.7734375,,,,,
28,,10059,,0.8359375,,0.9609375,,0.7085601091384888,,1.83203125,,,,,
28,,10069,,0.81640625,,0.92578125,,0.9154829382896423,,3.27734375,,,,,
28,,10079,,0.79296875,,0.91015625,,0.9417148232460022,,2.43359375,,,,,
28,,10089,,0.8046875,,0.96875,,0.6737576723098755,,1.6953125,,,,,
28,,10099,,0.80078125,,0.95703125,,0.7301387190818787,,1.75,,,,,
28,,10109,,0.84375,,0.953125,,0.7585797309875488,,1.9453125,,,,,
28,,10119,,0.734375,,0.9453125,,0.8946694135665894,,1.8515625,,,,,
28,,10129,,0.8125,,0.921875,,0.7317671775817871,,1.98828125,,,,,
28,,10139,,0.82421875,,0.9765625,,0.5688753724098206,,1.47265625,,,,,
28,,10149,,0.84375,,0.96484375,,0.5864835381507874,,1.66015625,,,,,
28,,10159,,0.86328125,,0.95703125,,0.5728393793106079,,1.7265625,,,,,
28,,10169,,0.828125,,0.953125,,0.6527813076972961,,1.91015625,,,,,
28,,10179,,0.85546875,,0.94921875,,0.7065707445144653,,1.71484375,,,,,
28,,10189,,0.8359375,,0.9453125,,0.6843886375427246,,1.9609375,,,,,
28,,10199,,0.80078125,,0.9375,,0.7580083608627319,,2.2109375,,,,,
,,553,,,,,,,,,,,,1.4262080192565918,
,,554,,,,,,,,,,,,1.1708842515945435,
,,555,,,,,,,,,,,,1.5861655473709106,
,,556,,,,,,,,,,,,1.6348392963409424,
,,557,,,,,,,,,,,,0.7878226637840271,
,,558,,,,,,,,,,,,1.839505672454834,
,,559,,,,,,,,,,,,1.6431807279586792,
,,560,,,,,,,,,,,,1.4296696186065674,
,,561,,,,,,,,,,,,0.8075934648513794,
,,562,,,,,,,,,,,,1.3397479057312012,
,,563,,,,,,,,,,,,1.0005344152450562,
,,564,,,,,,,,,,,,1.3262678384780884,
,,565,,,,,,,,,,,,1.2446211576461792,
,,566,,,,,,,,,,,,1.2333042621612549,
,,567,,,,,,,,,,,,1.2916860580444336,
,,568,,,,,,,,,,,,1.1101360321044922,
,,569,,,,,,,,,,,,1.4479488134384155,
,,570,,,,,,,,,,,,1.9314473867416382,
,,571,,,,,,,,,,,,1.3995692729949951,
,,572,,,,,,,,,,,,0.8658103942871094,
,,573,,,,,,,,,,,,1.316931128501892,
,,574,,,,,,,,,,,,1.5682051181793213,
,,575,,,,,,,,,,,,1.382331371307373,
,,576,,,,,,,,,,,,1.1131362915039062,
,,577,,,,,,,,,,,,2.0523953437805176,
,,578,,,,,,,,,,,,1.1765166521072388,
,,579,,,,,,,,,,,,1.121705174446106,
,,580,,,,,,,,,,,,1.132918119430542,
,,581,,,,,,,,,,,,0.8025897145271301,
,,582,,,,,,,,,,,,1.3048605918884277,
,,583,,,,,,,,,,,,0.9216371774673462,
,,584,,,,,,,,,,,,1.1037787199020386,
,,585,,,,,,,,,,,,1.3616416454315186,
,,586,,,,,,,,,,,,1.2966406345367432,
,,587,,,,,,,,,,,,1.8349311351776123,
,,588,,,,,,,,,,,,1.7647418975830078,
,,589,,,,,,,,,,,,1.538522481918335,
,,590,,,,,,,,,,,,1.601929783821106,
,,591,,,,,,,,,,,,1.3483128547668457,
,,592,,,,,,,,,,,,1.702977180480957,
,,593,,,,,,,,,,,,1.5177462100982666,
,,594,,,,,,,,,,,,1.2935081720352173,
,,595,,,,,,,,,,,,1.713594675064087,
,,596,,,,,,,,,,,,1.4429138898849487,
,,597,,,,,,,,,,,,1.3234224319458008,
,,598,,,,,,,,,,,,1.5262929201126099,
,,599,,,,,,,,,,,,1.1847984790802002,
,,600,,,,,,,,,,,,1.3351658582687378,
,,601,,,,,,,,,,,,1.1991515159606934,
,,602,,,,,,,,,,,,1.8040691614151,
,,603,,,,,,,,,,,,1.2270598411560059,
,,604,,,,,,,,,,,,1.360442876815796,
,,605,,,,,,,,,,,,1.3606581687927246,
,,606,,,,,,,,,,,,2.152813673019409,
,,607,,,,,,,,,,,,0.9822648763656616,
,,608,,,,,,,,,,,,0.9601483941078186,
,,609,,,,,,,,,,,,1.0089776515960693,
,,610,,,,,,,,,,,,1.516737937927246,
,,611,,,,,,,,,,,,1.4051748514175415,
,,612,,,,,,,,,,,,1.4097566604614258,
,,613,,,,,,,,,,,,1.2272738218307495,
,,614,,,,,,,,,,,,1.2265690565109253,
,,615,,,,,,,,,,,,1.9818332195281982,
,,616,,,,,,,,,,,,1.536292314529419,
,,617,,,,,,,,,,,,0.9209900498390198,
,,618,,,,,,,,,,,,1.1820616722106934,
,,619,,,,,,,,,,,,0.9984952211380005,
,,620,,,,,,,,,,,,1.558497428894043,
,,621,,,,,,,,,,,,1.2938218116760254,
,,622,,,,,,,,,,,,1.320091962814331,
